pt,ground_cvr,lifeform1,lifeform2,lifeform3,lifeform4,plot_id,transect,date,read_status
26,LITT,LUPIN,none,none,none,REMO-PLANT-11,North-South,2024-09-27,POST-FIRE03
27,LITT,FORB,none,none,none,REMO-PLANT-11,North-South,2024-09-27,POST-FIRE03
28,"WOOD (>1"")",none,none,none,none,REMO-PLANT-11,North-South,2024-09-27,POST-FIRE03
29,LITT,FORB,CEPA,none,none,REMO-PLANT-11,North-South,2024-09-27,POST-FIRE03
1,BARE,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
2,LITT,SEGI,FORB,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
3,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
4,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
5,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
6,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
7,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
8,MOSS,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
9,BARE,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
10,"ROCK (>1"")",CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
11,LITT,CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
12,LITT,GRAMINOID,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
13,LITT,SEGI,CEIN,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
14,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
17,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
18,BARE,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
19,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
20,LITT,CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
21,LITT,FORB,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
22,LITT,FORB,SEGI,CEPA,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
23,LITT,CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
24,LITT,CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
25,LITT,CEPA,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
26,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
27,LITT,SEGI,FORB,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
28,LITT,SEGI,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
29,LITT,none,none,none,none,REMO-PLANT-13,North-South,2024-09-26,POST-FIRE03
1,CHAR,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
2,BARE,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
3,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
5,LITT,CEIN,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
6,LITT,RIRO,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
7,CHAR,FORB,RIRO,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
8,LITT,FORB,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
9,LITT,CHFO,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
10,LITT,CHFO,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
11,CHAR,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
12,BARE,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
13,LITT,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
14,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
16,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
17,LITT,CEPA,LUPIN,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
18,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
20,BARE,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
21,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
22,LITT,CEPA,GRAMINOID,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
23,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
24,BARE,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
25,LITT,CEPA,CEIN,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
26,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
27,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
28,BARE,none,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
29,LITT,CEPA,none,none,none,REMO-PLANT-14,North-South,2024-09-29,POST-FIRE03
1,BARE,none,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
2,LITT,SEGI,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
3,LITT,SEGI,RIRO,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
4,LITT,FORB,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
5,LITT,CEIN,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
6,LITT,CEPA,CEIN,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
7,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
8,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
9,LITT,FORB,CEPA,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
10,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
11,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
12,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
13,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
14,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
16,LITT,SEGI,CEIN,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
17,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
18,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
20,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
21,LITT,CEPA,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
22,LITT,RINE,CEPA,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
23,LITT,FORB,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
24,LITT,CEPA,FORB,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
25,LITT,FORB,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
26,LITT,FORB,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
27,"ROCK (>1"")",FORB,CEPA,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
28,LITT,none,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
29,LITT,FORB,none,none,none,REMO-PLANT-16,North-South,2024-10-25,POST-FIRE03
1,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
2,BOLE,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
3,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
5,BOLE,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
6,BOLE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
7,BOLE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
8,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
9,BOLE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
10,BOLE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
11,BOLE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
12,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
13,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
14,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
16,BARE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
17,CHAR,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
18,"WOOD (>1"")",none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
19,BOLE,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
20,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
21,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
22,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
23,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
24,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
25,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
26,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
27,LITT,CEPA,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
28,BARE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
29,BARE,none,none,none,none,REMO-PLANT-17,North-South,2024-09-23,POST-FIRE03
1,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
2,LITT,CEPA,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
3,LITT,CEPA,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
5,LITT,FERN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
6,BARE,FERN,CEPA,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
7,BARE,FERN,CEPA,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
8,LITT,FERN,CEPA,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
9,LITT,FERN,CEPA,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
10,LITT,FERN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
11,"ROCK (>1"")",FERN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
12,LITT,CEPA,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
13,LITT,ROBR,FERN,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
14,BARE,none,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
16,LITT,ROBR,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
17,LITT,ROBR,CEIN,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
18,LITT,FORB,CEIN,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
19,LITT,FORB,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
20,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
21,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
22,CHAR,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
23,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
24,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
25,LITT,CEIN,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
26,BARE,none,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
27,BARE,none,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
28,"WOOD (>1"")",FORB,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
29,BARE,none,none,none,none,REMO-PLANT-18,North-South,2024-09-27,POST-FIRE03
1,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
2,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
3,LITT,none,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
5,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
6,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
7,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
8,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
9,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
10,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
11,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
12,BARE,none,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
13,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
14,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
16,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
17,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
18,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
20,LITT,none,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
21,"ROCK (>1"")",CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
22,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
23,MOSS,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
24,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
25,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
26,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
27,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
28,LITT,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
29,BARE,CEPA,none,none,none,REMO-PLANT-19,North-South,2024-09-26,POST-FIRE03
1,LITT,RUPA,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
2,LITT,RUPA,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
3,"WOOD (>1"")",none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
4,LITT,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
5,LITT,FERN,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
6,LITT,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
7,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
8,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
9,BARE,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
10,BARE,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
11,LITT,FORB,FERN,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
12,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
13,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
14,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
17,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
18,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
19,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
20,LITT,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
21,"WOOD (>1"")",none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
22,LITT,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
23,LITT,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
24,BARE,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
25,BARE,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
26,LITT,GRAMINOID,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
27,WATER,FORB,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
28,WATER,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
29,WATER,none,none,none,none,REMO-PLANT-22,North-South,2024-09-25,POST-FIRE03
1,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
2,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
3,"WOOD (>1"")",none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
4,ASH,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
5,LITT,FORB,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
6,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
7,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
8,LITT,CEPA,CEIN,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
9,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
10,LITT,CEIN,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
11,LITT,CEIN,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
12,ASH,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
13,BARE,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
14,LITT,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
17,BARE,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
18,CHAR,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
19,LITT,CEIN,CEPA,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
20,LITT,CEIN,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
21,LITT,CEPA,CEIN,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
22,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
23,BARE,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
24,BARE,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
25,LITT,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
26,BARE,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
27,BARE,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
28,CHAR,none,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
29,BARE,CEPA,none,none,none,REMO-PLANT-25,North-South,2024-10-23,POST-FIRE03
1,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
2,"ROCK (>1"")",FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
3,"ROCK (>1"")",none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
4,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
5,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
6,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
7,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
8,BARE,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
9,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
10,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
11,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
12,LITT,FORB,SAME,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
13,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
14,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
16,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
17,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
18,LITT,CECO,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
19,LITT,FORB,GRAMINOID,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
20,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
21,LITT,FORB,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
22,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
23,LITT,CEIN,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
24,LITT,CECO,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
25,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
26,"ROCK (>1"")",CHFO,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
27,LITT,none,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
28,LITT,CHFO,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
29,LITT,CHFO,none,none,none,REMO-PLANT-26,North-South,2024-09-29,POST-FIRE03
1,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
2,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
3,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
4,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
5,LITT,FORB,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
6,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
7,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
8,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
9,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
10,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
11,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
12,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
13,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
14,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
16,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
17,LITT,FORB,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
18,LITT,FORB,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
19,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
20,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
21,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
22,LITT,CEPA,CEIN,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
23,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
24,LITT,FORB,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
25,LITT,FORB,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
26,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
27,LITT,CEPA,none,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
28,LITT,CEPA,CEIN,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
29,LITT,CEPA,FORB,none,none,REMO-PLANT-27,North-South,2024-09-27,POST-FIRE03
1,LITT,FORB,none,none,none,REMO-PLANT-29,North-South,2024-09-28,POST-FIRE03
2,LITT,FORB,none,none,none,REMO-PLANT-29,North-South,2024-09-28,POST-FIRE03
3,BARE,RIRO,none,none,none,REMO-PLANT-29,North-South,2024-09-28,POST-FIRE03
4,BARE,none,none,none,none,REMO-PLANT-29,North-South,2024-09-28,POST-FIRE03
